Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Transparency,Curvature,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Angularity,Ellipticity,Fiber Length,Fiber Width
7976,11379,1.37,1.437,1.493,1.696,1.03,1.679,0.989,1.509,1.365,1.474,4.513,1.492,4.489,0.953,1.647,0.607,0.808,0.652,0.589,0.909,0.987,0.013,0.995,0.844,0,0.236,0,5.894,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.136,0.88,1.45,0.69,5.969,1.261,28.571,1.697,0,0
8750,12165,1.276,1.316,1.265,1.485,1.03,1.421,1.062,1.243,1.013,1.279,4.134,1.286,4.124,0.97,1.443,0.693,0.859,0.738,0.748,0.941,0.994,0.006,0.998,0.837,0,0.28,0,5.117,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.174,0.852,1.229,0.814,5.146,1.147,20,1.337,0,0
387,4213,1.402,1.551,1.219,2.188,1.029,2.122,1.021,1.204,1.438,1.545,4.874,1.59,4.829,0.904,2.126,0.47,0.641,0.411,0.481,0.817,0.972,0.028,0.991,0.686,0,0.182,0,6.179,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.795,0.557,1.184,0.845,6.36,1.124,21.739,2.079,1.774,0.961
6410,10001,1.213,1.258,1.188,1.481,1.029,1.476,1.035,1.206,0.948,1.155,3.951,1.169,3.928,0.964,1.438,0.695,0.819,0.671,0.701,0.93,0.988,0.012,0.994,0.758,0,0.243,0.09,4.621,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.247,0.802,1.154,0.867,4.676,1.109,24.5,1.426,0,0
6995,10500,1.354,1.426,1.233,1.738,1.029,1.751,1.056,1.302,1.155,1.441,4.48,1.462,4.452,0.95,1.688,0.592,0.779,0.608,0.603,0.902,0.985,0.015,0.994,0.805,0,0.185,0,5.762,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.409,0.71,1.198,0.834,5.85,1.131,24.8,1.658,0,0
4378,8420,1.352,1.469,1.4,1.887,1.029,1.935,1.003,1.338,1.423,1.436,4.614,1.482,4.555,0.921,1.833,0.546,0.717,0.514,0.519,0.848,0.969,0.031,0.987,0.74,0,0.207,0,5.745,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.348,0.742,1.36,0.735,5.929,1.214,32.174,1.928,1.293,0.9
6298,9908,1.581,1.657,1.481,2.111,1.029,2.088,1.049,1.507,1.685,1.964,5.205,1.994,5.172,0.954,2.051,0.488,0.749,0.561,0.502,0.911,0.985,0.015,0.994,0.904,0,0.176,0,7.855,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.425,0.702,1.439,0.695,7.975,1.255,18.611,1.991,0,0
7210,10691,1.278,1.393,1.121,1.828,1.029,1.86,0.991,1.115,1.104,1.283,4.376,1.306,4.345,0.918,1.776,0.563,0.699,0.489,0.533,0.842,0.982,0.018,0.993,0.682,0,0.184,0,5.131,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.631,0.613,1.089,0.918,5.224,1.075,25,1.876,1.373,0.966
9238,12666,1.285,1.328,1.287,1.608,1.029,1.606,1.005,1.334,1.115,1.298,4.172,1.31,4.16,0.968,1.563,0.64,0.799,0.639,0.626,0.937,0.991,0.009,0.997,0.784,0,0.19,0,5.191,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.25,0.8,1.25,0.8,5.239,1.158,20.952,1.598,0,0
4779,8722,1.341,1.449,1.382,1.788,1.029,1.683,1.028,1.378,1.331,1.413,4.551,1.443,4.522,0.926,1.737,0.576,0.75,0.563,0.611,0.857,0.979,0.021,0.994,0.768,0,0.181,0,5.652,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.293,0.773,1.343,0.744,5.773,1.206,22.941,1.637,0,0
5274,9128,1.39,1.477,1.445,1.837,1.029,1.669,1.016,1.451,1.431,1.518,4.641,1.563,4.586,0.941,1.786,0.56,0.757,0.573,0.609,0.886,0.972,0.028,0.988,0.803,0,0.304,0.157,6.073,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.271,0.787,1.405,0.712,6.251,1.237,27.5,1.643,0,0
4767,8705,1.378,1.465,1.278,1.842,1.029,1.887,1.014,1.253,1.269,1.492,4.602,1.509,4.583,0.941,1.791,0.558,0.748,0.56,0.537,0.886,0.989,0.011,0.996,0.787,0,0.19,0,5.97,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.441,0.694,1.242,0.805,6.038,1.154,25,1.861,0,0
6472,10035,1.543,1.608,1.601,1.868,1.029,1.845,1.006,1.636,1.611,1.871,5.051,1.881,5.039,0.96,1.816,0.551,0.826,0.682,0.545,0.922,0.995,0.005,0.998,0.973,0,0.175,0,7.484,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.167,0.857,1.556,0.643,7.525,1.315,19.545,1.833,0,0
2118,6356,1.591,1.684,1.603,2.142,1.029,2.116,1.018,1.592,1.849,1.987,5.29,2.006,5.263,0.945,2.082,0.48,0.743,0.552,0.481,0.893,0.991,0.009,0.995,0.902,0,0.183,0,7.95,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.336,0.748,1.558,0.642,8.023,1.316,26.897,2.077,0,0
1289,5354,1.228,1.279,1.223,1.556,1.029,1.523,0.969,1.226,1.025,1.185,4.017,1.193,4.001,0.96,1.512,0.661,0.789,0.623,0.636,0.922,0.993,0.007,0.996,0.74,0,0.205,0,4.738,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.271,0.786,1.189,0.841,4.773,1.126,23.684,1.572,0,0
7209,10689,1.503,1.638,1.515,2.124,1.029,2.108,1.034,1.489,1.732,1.773,5.146,1.813,5.113,0.917,2.065,0.484,0.708,0.501,0.49,0.841,0.978,0.022,0.994,0.812,0,0.186,0,7.092,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.402,0.713,1.472,0.679,7.253,1.272,23.077,2.039,1.512,1.088
6604,10137,1.176,1.223,1.162,1.411,1.029,1.355,1.015,1.133,0.883,1.087,3.842,1.104,3.817,0.962,1.372,0.729,0.834,0.695,0.749,0.925,0.985,0.015,0.993,0.749,0,0.195,0,4.348,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.215,0.823,1.129,0.885,4.416,1.095,29.091,1.335,0,0
3399,7648,1.325,1.415,1.11,1.87,1.028,1.864,1.021,1.086,1.118,1.378,4.445,1.402,4.414,0.936,1.818,0.55,0.708,0.502,0.548,0.876,0.983,0.017,0.993,0.717,0,0.36,0.077,5.513,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.685,0.593,1.079,0.927,5.609,1.069,20,1.826,0,0
2006,6205,1.458,1.552,1.427,1.972,1.028,1.992,1.065,1.378,1.514,1.669,4.877,1.696,4.844,0.939,1.918,0.521,0.739,0.547,0.535,0.882,0.984,0.016,0.993,0.823,0,0.179,0,6.676,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.382,0.724,1.388,0.721,6.785,1.227,21.034,1.87,0,0
5290,9146,1.541,1.648,1.703,2.14,1.028,2.134,1.003,1.681,1.961,1.864,5.176,1.892,5.133,0.935,2.082,0.48,0.72,0.518,0.47,0.874,0.985,0.015,0.992,0.848,0,0.278,0.114,7.457,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.257,0.796,1.657,0.604,7.57,1.365,25.806,2.127,0,0
5424,9252,1.757,2.048,1.448,2.674,1.028,2.705,1.044,1.407,2.084,2.423,6.434,2.477,6.353,0.858,2.602,0.384,0.657,0.431,0.386,0.736,0.978,0.022,0.987,0.882,0,0.188,0,9.693,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.847,0.542,1.409,0.71,9.907,1.238,20.323,2.591,2.377,0.839
1031,5040,1.807,1.899,1.74,2.337,1.028,2.365,1.008,1.828,2.188,2.563,5.966,2.594,5.932,0.951,2.273,0.44,0.773,0.598,0.426,0.905,0.988,0.012,0.994,1.067,0,0.175,0,10.253,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.343,0.745,1.693,0.591,10.374,1.384,21.667,2.347,1.399,1.19
4538,8541,1.303,1.379,1.33,1.681,1.028,1.724,1.045,1.299,1.203,1.333,4.331,1.359,4.297,0.945,1.635,0.612,0.775,0.601,0.606,0.893,0.981,0.019,0.992,0.772,0,0.406,0.175,5.334,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.264,0.791,1.294,0.773,5.436,1.179,24.286,1.651,0,0
2026,6236,1.356,1.399,1.3,1.642,1.028,1.623,1.078,1.277,1.148,1.444,4.395,1.453,4.387,0.969,1.598,0.626,0.826,0.682,0.664,0.94,0.994,0.006,0.998,0.856,0,0.178,0,5.777,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.263,0.792,1.265,0.791,5.811,1.164,21.765,1.506,0,0
2078,6301,1.379,1.481,1.338,1.854,1.028,1.812,1.014,1.371,1.335,1.494,4.651,1.527,4.606,0.932,1.804,0.554,0.744,0.554,0.56,0.868,0.979,0.021,0.99,0.784,0,0.311,0,5.976,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.385,0.722,1.302,0.768,6.106,1.183,23.846,1.786,0,0
3970,8098,1.391,1.441,1.357,1.847,1.027,1.788,1.039,1.376,1.349,1.519,4.527,1.533,4.511,0.965,1.798,0.556,0.753,0.567,0.581,0.932,0.991,0.009,0.997,0.801,0,0.194,0,6.077,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.361,0.735,1.321,0.757,6.132,1.192,22,1.72,0,0
4644,8610,1.43,1.573,1.61,1.892,1.027,1.793,0.98,1.578,1.639,1.606,4.942,1.656,4.881,0.909,1.841,0.543,0.756,0.572,0.547,0.827,0.97,0.03,0.988,0.827,0,0.175,0,6.426,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.175,0.851,1.568,0.638,6.625,1.319,23.929,1.829,1.67,1.182
9953,13532,1.323,1.456,1.276,1.859,1.027,1.804,0.988,1.319,1.276,1.375,4.573,1.432,4.5,0.909,1.81,0.553,0.712,0.507,0.548,0.826,0.961,0.039,0.984,0.72,0,0.388,0,5.502,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.457,0.686,1.242,0.805,5.727,1.152,26.296,1.826,1.564,0.819
4254,8308,1.581,1.667,1.567,2.062,1.027,1.996,1.045,1.581,1.737,1.963,5.237,1.994,5.195,0.948,2.007,0.498,0.767,0.588,0.524,0.9,0.985,0.015,0.992,0.927,0,0.323,0,7.852,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.316,0.76,1.526,0.655,7.976,1.297,20.87,1.91,0,0
2874,7156,1.567,1.651,1.687,1.909,1.027,1.873,1.066,1.681,1.732,1.929,5.186,1.96,5.146,0.949,1.859,0.538,0.821,0.674,0.569,0.901,0.984,0.016,0.992,0.984,0,0.202,0,7.717,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.132,0.884,1.643,0.609,7.839,1.357,24.643,1.757,0,0
6704,10223,1.35,1.422,1.235,2.073,1.027,1.988,1.034,1.254,1.376,1.431,4.467,1.442,4.448,0.949,2.019,0.495,0.651,0.424,0.52,0.902,0.993,0.007,0.996,0.672,0,0.188,0,5.725,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.679,0.595,1.202,0.832,5.766,1.131,25,1.923,0,0
1007,5010,1.622,1.736,1.389,2.202,1.027,2.232,1.024,1.404,1.644,2.067,5.454,2.104,5.406,0.934,2.144,0.466,0.737,0.543,0.459,0.873,0.982,0.018,0.991,0.914,0,0.187,0,8.267,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.585,0.631,1.353,0.739,8.415,1.208,23.548,2.18,0,0
310,4101,1.403,1.492,1.472,1.676,1.026,1.636,1.017,1.461,1.326,1.545,4.688,1.579,4.631,0.94,1.633,0.612,0.837,0.7,0.622,0.884,0.979,0.021,0.988,0.898,0,0.174,0,6.181,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.139,0.878,1.434,0.697,6.317,1.249,27.353,1.609,0,0
4995,8903,1.604,1.852,1.431,2.742,1.026,2.719,1.07,1.404,2.109,2.021,5.817,2.112,5.688,0.866,2.671,0.374,0.585,0.342,0.393,0.751,0.957,0.043,0.978,0.718,0,0.203,0,8.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.916,0.522,1.395,0.717,8.448,1.229,24.444,2.542,2.325,1.089
525,4409,1.547,1.622,1.415,1.953,1.026,2.001,1.01,1.415,1.485,1.879,5.097,1.899,5.074,0.954,1.902,0.526,0.792,0.628,0.505,0.909,0.989,0.011,0.996,0.938,0,0.173,0,7.517,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.38,0.725,1.378,0.725,7.598,1.221,20.37,1.98,0,0
4262,8319,1.564,1.777,1.377,2.266,1.026,2.252,0.997,1.301,1.677,1.921,5.583,2.02,5.356,0.88,2.209,0.453,0.69,0.476,0.443,0.775,0.951,0.049,0.959,0.826,0,0.171,0,7.685,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.645,0.608,1.342,0.745,8.078,1.202,31.556,2.258,1.93,1.136
6167,9809,1.332,1.415,1.289,1.732,1.026,1.66,1.006,1.258,1.199,1.394,4.445,1.426,4.402,0.942,1.688,0.592,0.769,0.592,0.606,0.887,0.977,0.023,0.99,0.785,0,0.362,0,5.577,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.344,0.744,1.256,0.796,5.706,1.157,25.769,1.651,0,0
7555,10989,1.613,1.754,1.708,2.118,1.026,2.155,1.036,1.742,1.943,2.044,5.51,2.103,5.433,0.92,2.065,0.484,0.762,0.58,0.481,0.846,0.972,0.028,0.986,0.941,0,0.178,0,8.178,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.24,0.806,1.665,0.601,8.413,1.367,20.526,2.08,0,0
8174,11580,1.343,1.477,1.302,2.038,1.026,2.011,1.012,1.258,1.425,1.416,4.639,1.464,4.513,0.909,1.987,0.503,0.659,0.434,0.503,0.827,0.968,0.032,0.973,0.678,0,0.427,1.343,5.665,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.565,0.639,1.269,0.788,5.854,1.164,37.083,1.987,1.583,0.934
3611,7813,1.431,1.535,1.354,2.107,1.025,2.074,1.055,1.381,1.532,1.609,4.822,1.638,4.789,0.933,2.054,0.487,0.68,0.462,0.509,0.87,0.982,0.018,0.993,0.745,0,0.234,0,6.438,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.556,0.643,1.321,0.757,6.554,1.19,26.667,1.966,1.52,1.083
7629,11052,1.15,1.186,1.109,1.373,1.025,1.366,1.024,1.113,0.817,1.039,3.724,1.047,3.71,0.97,1.339,0.747,0.838,0.702,0.75,0.941,0.993,0.007,0.996,0.738,0,0.189,0,4.157,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.239,0.807,1.081,0.925,4.188,1.067,24.783,1.334,0,0
9826,13332,1.272,1.453,1.331,1.576,1.025,1.531,1.072,1.324,1.126,1.271,4.565,1.322,4.217,0.875,1.537,0.651,0.807,0.651,0.7,0.766,0.961,0.039,0.924,0.786,0,0.433,0.297,5.082,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.184,0.845,1.298,0.77,5.289,1.178,51.452,1.428,3.046,0.326
841,4828,1.331,1.422,1.265,1.747,1.025,1.682,0.991,1.271,1.186,1.392,4.468,1.41,4.445,0.936,1.704,0.587,0.762,0.581,0.589,0.876,0.988,0.012,0.995,0.777,0,0.195,0,5.568,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.381,0.724,1.234,0.81,5.639,1.145,28.387,1.697,0,0
1695,5839,1.68,1.833,1.634,2.333,1.025,2.386,1.049,1.68,2.046,2.216,5.757,2.251,5.734,0.917,2.275,0.44,0.72,0.519,0.44,0.84,0.985,0.015,0.996,0.927,0,0.183,0,8.864,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.427,0.701,1.594,0.627,9.003,1.33,20.37,2.275,1.696,1.137
850,4838,1.382,1.454,1.324,1.976,1.025,1.928,1.028,1.273,1.404,1.5,4.569,1.523,4.545,0.95,1.927,0.519,0.699,0.489,0.533,0.903,0.985,0.015,0.995,0.74,0,0.307,0,5.998,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.493,0.67,1.291,0.775,6.09,1.174,21.304,1.875,0,0
5788,9559,1.208,1.291,1.138,1.539,1.025,1.48,0.994,1.147,0.94,1.147,4.056,1.18,4.011,0.936,1.502,0.666,0.785,0.616,0.671,0.876,0.971,0.029,0.989,0.727,0,0.338,0.094,4.587,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.353,0.739,1.11,0.901,4.722,1.081,26.667,1.489,0,0
562,4456,1.219,1.263,1.17,1.531,1.025,1.51,1.035,1.192,0.961,1.166,3.968,1.178,3.956,0.965,1.494,0.67,0.796,0.634,0.685,0.931,0.99,0.01,0.997,0.743,0,0.188,0,4.665,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.309,0.764,1.141,0.876,4.714,1.097,28.5,1.459,0,0
360,4163,1.242,1.32,1.174,1.588,1.025,1.617,1.025,1.175,1,1.211,4.147,1.239,4.119,0.941,1.549,0.645,0.782,0.611,0.634,0.885,0.977,0.023,0.993,0.744,0,0.191,0,4.842,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.353,0.739,1.145,0.873,4.954,1.099,26.818,1.578,0,0
2107,6340,1.449,1.589,1.366,2.155,1.025,2.135,1.001,1.368,1.579,1.65,4.992,1.672,4.97,0.912,2.102,0.476,0.673,0.452,0.469,0.832,0.987,0.013,0.996,0.747,0,0.211,0,6.6,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.578,0.634,1.332,0.751,6.688,1.195,20.556,2.134,0,0
9443,12891,1.315,1.399,1.274,1.88,1.025,1.76,0.997,1.204,1.285,1.357,4.394,1.375,4.366,0.94,1.834,0.545,0.699,0.489,0.567,0.883,0.987,0.013,0.994,0.704,0,0.406,0,5.429,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.476,0.678,1.243,0.805,5.499,1.149,26.19,1.764,0,0
7785,11192,1.372,1.432,1.217,1.926,1.025,1.96,1.027,1.206,1.258,1.477,4.498,1.484,4.487,0.958,1.88,0.532,0.712,0.507,0.524,0.918,0.995,0.005,0.998,0.748,0,0.239,0,5.91,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.583,0.632,1.188,0.842,5.937,1.121,21.25,1.909,0,0
1800,5974,1.275,1.34,1.26,1.571,1.025,1.517,1.024,1.274,1.062,1.278,4.209,1.309,4.157,0.952,1.533,0.652,0.812,0.659,0.675,0.906,0.976,0.024,0.988,0.794,0,0.245,0,5.11,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.247,0.802,1.23,0.813,5.235,1.142,31.071,1.482,0,0
10017,13620,1.471,1.61,1.461,1.947,1.025,1.904,0.971,1.513,1.526,1.699,5.057,1.752,5.011,0.914,1.901,0.526,0.755,0.57,0.51,0.835,0.969,0.031,0.991,0.851,0,0.177,0,6.794,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.333,0.75,1.426,0.701,7.009,1.243,22.963,1.96,1.609,0.805
7733,11146,1.205,1.266,1.072,1.715,1.024,1.675,1.006,1.065,0.986,1.14,3.976,1.15,3.96,0.952,1.674,0.597,0.702,0.493,0.6,0.906,0.991,0.009,0.996,0.649,0,0.182,0,4.561,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.601,0.625,1.046,0.956,4.602,1.048,29.5,1.666,0,0
7110,10587,1.167,1.212,1.21,1.374,1.024,1.368,1.03,1.199,0.892,1.069,3.809,1.077,3.8,0.962,1.342,0.745,0.849,0.721,0.753,0.926,0.993,0.007,0.998,0.759,0,0.175,0,4.276,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.136,0.881,1.181,0.846,4.308,1.117,23.333,1.328,0,0
4658,8619,1.241,1.385,1.245,1.554,1.024,1.517,0.953,1.237,1.038,1.209,4.353,1.281,4.192,0.895,1.518,0.659,0.798,0.637,0.628,0.802,0.943,0.057,0.963,0.759,0,0.178,0,4.836,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.248,0.801,1.216,0.822,5.125,1.135,31.481,1.592,1.145,1.013
4247,8303,1.429,1.543,1.337,2.087,1.024,2.114,0.966,1.33,1.496,1.604,4.848,1.634,4.818,0.926,2.038,0.491,0.685,0.469,0.457,0.858,0.982,0.018,0.994,0.75,0,0.178,0,6.416,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.561,0.641,1.305,0.766,6.535,1.181,21.429,2.189,1.462,1.07
9627,13096,1.595,1.694,1.624,1.968,1.024,1.983,1.03,1.678,1.714,1.998,5.323,2.024,5.299,0.941,1.921,0.521,0.811,0.657,0.519,0.886,0.987,0.013,0.995,0.991,0,0.297,0,7.991,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.211,0.826,1.586,0.63,8.094,1.324,20.37,1.925,0,0
927,4916,1.289,1.366,1.21,1.658,1.024,1.654,1.043,1.181,1.075,1.304,4.292,1.323,4.27,0.943,1.619,0.618,0.777,0.604,0.63,0.89,0.986,0.014,0.995,0.768,0,0.338,0.267,5.217,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.371,0.73,1.181,0.847,5.293,1.117,21.667,1.586,0,0
3577,7787,1.361,1.401,1.301,1.664,1.024,1.707,1.062,1.332,1.16,1.455,4.402,1.464,4.386,0.971,1.625,0.615,0.818,0.669,0.622,0.944,0.994,0.006,0.996,0.854,0,0.47,0.579,5.82,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.279,0.782,1.27,0.787,5.855,1.162,22.5,1.608,0,0
2963,7248,1.248,1.339,1.17,1.618,1.024,1.607,1.043,1.127,1.014,1.224,4.206,1.261,4.155,0.932,1.58,0.633,0.772,0.595,0.649,0.869,0.97,0.03,0.988,0.739,0,0.174,0,4.894,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.383,0.723,1.143,0.875,5.046,1.097,25.909,1.541,0,0
6635,10160,1.215,1.295,1.195,1.51,1.023,1.477,1.014,1.174,0.967,1.16,4.067,1.187,4.032,0.939,1.475,0.678,0.805,0.648,0.687,0.881,0.977,0.023,0.991,0.751,0,0.393,0.917,4.638,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.263,0.792,1.168,0.856,4.749,1.109,26.522,1.456,0,0
506,4383,1.302,1.428,1.297,1.583,1.023,1.581,0.999,1.274,1.1,1.332,4.486,1.399,4.324,0.912,1.547,0.646,0.822,0.677,0.632,0.832,0.952,0.048,0.964,0.822,0,0.268,0,5.327,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.221,0.819,1.267,0.789,5.595,1.16,31.25,1.582,0,0
2149,6382,1.483,1.602,1.443,2.101,1.023,2.056,1.008,1.456,1.624,1.728,5.034,1.786,4.893,0.926,2.053,0.487,0.706,0.499,0.49,0.857,0.967,0.033,0.972,0.804,0,0.183,0,6.911,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.455,0.687,1.411,0.709,7.146,1.233,35.128,2.04,0,0
5938,9654,1.188,1.229,1.202,1.443,1.023,1.403,0.974,1.185,0.929,1.108,3.862,1.118,3.849,0.966,1.41,0.709,0.823,0.678,0.694,0.933,0.991,0.009,0.997,0.75,0,0.178,0,4.43,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.2,0.833,1.175,0.851,4.47,1.113,22.692,1.44,0,0
2911,7193,1.275,1.33,1.206,1.649,1.023,1.648,1.031,1.193,1.066,1.276,4.179,1.294,4.149,0.958,1.612,0.621,0.773,0.597,0.626,0.918,0.986,0.014,0.993,0.756,0,0.341,0,5.103,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.367,0.732,1.179,0.848,5.177,1.115,21.818,1.598,0,0
2420,6703,1.315,1.47,1.124,1.868,1.023,1.831,0.965,1.107,1.125,1.359,4.619,1.401,4.501,0.895,1.826,0.548,0.704,0.496,0.527,0.8,0.97,0.03,0.974,0.711,0,0.321,0.501,5.435,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.662,0.602,1.099,0.91,5.604,1.074,35.667,1.897,1.721,0.831
5178,9040,1.31,1.417,1.216,1.893,1.023,1.939,1.001,1.246,1.233,1.348,4.451,1.383,4.405,0.925,1.85,0.54,0.692,0.479,0.516,0.855,0.975,0.025,0.99,0.696,0,0.344,0,5.393,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.557,0.642,1.188,0.842,5.533,1.119,28,1.936,1.447,1.077
6941,10438,1.521,1.601,1.643,1.886,1.023,1.896,1.051,1.672,1.659,1.818,5.03,1.838,5,0.95,1.843,0.543,0.807,0.651,0.555,0.903,0.989,0.011,0.994,0.942,0,0.176,0,7.272,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.148,0.871,1.606,0.623,7.352,1.333,22.143,1.803,0,0
1788,5955,1.338,1.413,1.382,1.608,1.023,1.598,1.014,1.358,1.19,1.406,4.44,1.441,4.398,0.947,1.572,0.636,0.832,0.692,0.635,0.896,0.976,0.024,0.991,0.855,0,0.182,0,5.623,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.163,0.86,1.351,0.74,5.765,1.203,25.5,1.576,0,0
4155,8218,1.218,1.276,1.201,1.462,1.023,1.484,1.025,1.243,0.94,1.165,4.009,1.182,3.979,0.954,1.429,0.7,0.833,0.694,0.691,0.911,0.986,0.014,0.993,0.779,0,0.413,0.887,4.658,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.218,0.821,1.174,0.852,4.727,1.112,26.5,1.447,0,0
2014,6219,1.29,1.372,1.269,1.781,1.023,1.734,1.004,1.23,1.21,1.307,4.312,1.324,4.283,0.94,1.741,0.574,0.724,0.525,0.579,0.884,0.987,0.013,0.993,0.718,0,0.325,0,5.229,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.404,0.712,1.24,0.806,5.297,1.146,25.294,1.727,0,0
5376,9223,1.593,1.751,1.749,2.152,1.023,2.12,1.033,1.735,2.015,1.993,5.502,2.069,5.372,0.91,2.103,0.475,0.74,0.548,0.487,0.827,0.964,0.036,0.976,0.906,0,0.188,0,7.973,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.23,0.813,1.709,0.585,8.275,1.386,27.353,2.052,0,0
2179,6418,1.472,1.617,1.542,2.121,1.023,2.023,1.033,1.564,1.751,1.703,5.079,1.742,5.043,0.911,2.073,0.482,0.694,0.482,0.511,0.829,0.978,0.022,0.993,0.785,0,0.174,0,6.811,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.375,0.727,1.508,0.663,6.968,1.282,26.4,1.958,1.435,1.231
7794,11199,1.466,1.617,1.292,2.27,1.023,2.3,1.018,1.327,1.571,1.688,5.08,1.718,5.055,0.907,2.22,0.451,0.646,0.417,0.442,0.822,0.983,0.017,0.995,0.727,0,0.189,0,6.753,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.757,0.569,1.264,0.791,6.873,1.158,22.273,2.26,1.474,1.287
3185,7467,1.304,1.385,1.237,1.709,1.023,1.698,1.053,1.22,1.132,1.335,4.352,1.349,4.336,0.941,1.671,0.599,0.763,0.582,0.62,0.886,0.99,0.01,0.996,0.764,0,0.183,0,5.34,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.382,0.724,1.209,0.827,5.396,1.13,22.941,1.613,0,0
